Sr. No.,Restaurant ID,Country Code,City,Has Table booking,Has Online delivery,Service_Availability,,,,,,,
8870,5696,1,Noida,No,No,No_Service_Available,,,,,,,
8871,18252359,1,Noida,No,No,No_Service_Available,,,,,,,
8872,4483,1,Noida,No,No,No_Service_Available,,,,,,,
8873,5776,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8874,8767,1,Noida,No,No,No_Service_Available,,,,,,,
8875,311622,1,Noida,No,No,No_Service_Available,,,,,,,
8876,308758,1,Noida,No,No,No_Service_Available,,,,,,,
8877,303996,1,Noida,Yes,No,Any_one-Service_Available,,,,,,,
8878,18128867,1,Noida,No,No,No_Service_Available,,,,,,,
8879,18160567,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8880,18128892,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8881,18380262,1,Noida,No,No,No_Service_Available,,,,,,,
8882,307703,1,Noida,No,No,No_Service_Available,,,,,,,
8883,302308,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8884,3939,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8885,311656,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8886,304441,1,Noida,Yes,No,Any_one-Service_Available,,,,,,,
8887,18344518,1,Noida,No,No,No_Service_Available,,,,,,,
8888,304439,1,Noida,No,No,No_Service_Available,,,,,,,
8889,18312485,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8890,312188,1,Noida,No,No,No_Service_Available,,,,,,,
8891,18424577,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8892,312192,1,Noida,No,No,No_Service_Available,,,,,,,
8893,18424631,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8894,18474221,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8895,18268694,1,Noida,No,No,No_Service_Available,,,,,,,
8896,18381667,1,Noida,No,No,No_Service_Available,,,,,,,
8897,18424598,1,Noida,No,No,No_Service_Available,,,,,,,
8898,18423900,1,Noida,No,No,No_Service_Available,,,,,,,
8899,18347548,1,Noida,No,No,No_Service_Available,,,,,,,
8900,18281813,1,Noida,No,No,No_Service_Available,,,,,,,
8901,18423896,1,Noida,No,No,No_Service_Available,,,,,,,
8902,18423139,1,Noida,No,No,No_Service_Available,,,,,,,
8903,308717,1,Noida,No,No,No_Service_Available,,,,,,,
8904,310775,1,Noida,No,No,No_Service_Available,,,,,,,
8905,18274402,1,Noida,No,No,No_Service_Available,,,,,,,
8906,18382349,1,Noida,No,No,No_Service_Available,,,,,,,
8907,18423877,1,Noida,No,No,No_Service_Available,,,,,,,
8908,18424206,1,Noida,No,No,No_Service_Available,,,,,,,
8909,18424195,1,Noida,No,No,No_Service_Available,,,,,,,
8910,310770,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8911,18424588,1,Noida,No,No,No_Service_Available,,,,,,,
8912,18356798,1,Noida,No,No,No_Service_Available,,,,,,,
8913,304480,1,Noida,No,No,No_Service_Available,,,,,,,
8914,4758,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8915,7909,1,Noida,No,No,No_Service_Available,,,,,,,
8916,18391137,1,Noida,No,No,No_Service_Available,,,,,,,
8917,312428,1,Noida,No,No,No_Service_Available,,,,,,,
8918,18448390,1,Noida,No,No,No_Service_Available,,,,,,,
8919,18462716,1,Noida,No,No,No_Service_Available,,,,,,,
8920,18492089,1,Noida,No,No,No_Service_Available,,,,,,,
8921,18424868,1,Noida,No,No,No_Service_Available,,,,,,,
8922,18415381,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8923,18492086,1,Noida,No,No,No_Service_Available,,,,,,,
8924,18378580,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8925,18460908,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8926,18409211,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8927,18478895,1,Noida,No,No,No_Service_Available,,,,,,,
8928,18258764,1,Noida,No,No,No_Service_Available,,,,,,,
8929,18382564,1,Noida,No,No,No_Service_Available,,,,,,,
8930,18378040,1,Noida,No,No,No_Service_Available,,,,,,,
8931,18382348,1,Noida,No,No,No_Service_Available,,,,,,,
8932,18216323,1,Noida,No,No,No_Service_Available,,,,,,,
8933,312240,1,Noida,No,No,No_Service_Available,,,,,,,
8934,18224558,1,Noida,Yes,No,Any_one-Service_Available,,,,,,,
8935,6170,1,Noida,No,No,No_Service_Available,,,,,,,
8936,18478533,1,Noida,No,No,No_Service_Available,,,,,,,
8937,18439012,1,Noida,No,No,No_Service_Available,,,,,,,
8938,18421059,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8939,18490967,1,Noida,No,No,No_Service_Available,,,,,,,
8940,18491387,1,Noida,No,No,No_Service_Available,,,,,,,
8941,18388148,1,Noida,No,No,No_Service_Available,,,,,,,
8942,313103,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8943,18439544,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8944,18439541,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8945,18335834,1,Noida,No,No,No_Service_Available,,,,,,,
8946,18383468,1,Noida,No,No,No_Service_Available,,,,,,,
8947,18351053,1,Noida,No,No,No_Service_Available,,,,,,,
8948,18411585,1,Noida,No,No,No_Service_Available,,,,,,,
8949,18382362,1,Noida,No,No,No_Service_Available,,,,,,,
8950,18163938,1,Noida,No,No,No_Service_Available,,,,,,,
8951,312316,1,Noida,No,No,No_Service_Available,,,,,,,
8952,18424201,1,Noida,No,No,No_Service_Available,,,,,,,
8953,18429391,1,Noida,No,No,No_Service_Available,,,,,,,
8954,18126089,1,Noida,No,No,No_Service_Available,,,,,,,
8955,18337921,1,Noida,No,No,No_Service_Available,,,,,,,
8956,18462972,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8957,18014154,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8958,18383462,1,Noida,No,No,No_Service_Available,,,,,,,
8959,18435296,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8960,18416867,1,Noida,No,No,No_Service_Available,,,,,,,
8961,18383535,1,Noida,No,No,No_Service_Available,,,,,,,
8962,18418649,1,Noida,No,No,No_Service_Available,,,,,,,
8963,18313143,1,Noida,No,No,No_Service_Available,,,,,,,
8964,18332053,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8965,18365588,1,Noida,No,No,No_Service_Available,,,,,,,
8966,18423131,1,Noida,No,No,No_Service_Available,,,,,,,
8967,18418250,1,Noida,No,No,No_Service_Available,,,,,,,
8968,18439523,1,Noida,No,No,No_Service_Available,,,,,,,
8969,18471723,1,Noida,No,No,No_Service_Available,,,,,,,
8970,18430582,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8971,18451827,1,Noida,No,No,No_Service_Available,,,,,,,
8972,18439527,1,Noida,No,No,No_Service_Available,,,,,,,
8973,18313605,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8974,18372662,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8975,18435336,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8976,18418232,1,Noida,Yes,No,Any_one-Service_Available,,,,,,,
8977,18433873,1,Noida,No,No,No_Service_Available,,,,,,,
8978,18383464,1,Noida,No,No,No_Service_Available,,,,,,,
8979,18354978,1,Noida,No,No,No_Service_Available,,,,,,,
8980,18469970,1,Noida,No,No,No_Service_Available,,,,,,,
8981,18441651,1,Noida,No,No,No_Service_Available,,,,,,,
8982,18415977,1,Noida,No,No,No_Service_Available,,,,,,,
8983,18439532,1,Noida,No,No,No_Service_Available,,,,,,,
8984,18435288,1,Noida,No,No,No_Service_Available,,,,,,,
8985,18383483,1,Noida,No,No,No_Service_Available,,,,,,,
8986,18442657,1,Noida,No,No,No_Service_Available,,,,,,,
8987,18435824,1,Noida,No,No,No_Service_Available,,,,,,,
8988,18456271,1,Noida,No,No,No_Service_Available,,,,,,,
8989,18394367,1,Noida,No,No,No_Service_Available,,,,,,,
8990,18439529,1,Noida,No,No,No_Service_Available,,,,,,,
8991,18435797,1,Noida,No,No,No_Service_Available,,,,,,,
8992,18435321,1,Noida,No,No,No_Service_Available,,,,,,,
8993,18494319,1,Noida,No,No,No_Service_Available,,,,,,,
8994,18383458,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
8995,18352676,1,Noida,No,No,No_Service_Available,,,,,,,
8996,18468948,1,Noida,No,No,No_Service_Available,,,,,,,
8997,18499472,1,Noida,No,No,No_Service_Available,,,,,,,
8998,18396341,1,Noida,No,No,No_Service_Available,,,,,,,
8999,18431190,1,Noida,No,No,No_Service_Available,,,,,,,
9000,18431976,1,Noida,No,No,No_Service_Available,,,,,,,
9001,18466993,1,Noida,No,No,No_Service_Available,,,,,,,
9002,18472450,1,Noida,No,No,No_Service_Available,,,,,,,
9003,18383503,1,Noida,No,No,No_Service_Available,,,,,,,
9004,311334,1,Noida,No,No,No_Service_Available,,,,,,,
9005,18308083,1,Noida,Yes,No,Any_one-Service_Available,,,,,,,
9006,310240,1,Noida,No,No,No_Service_Available,,,,,,,
9007,18206836,1,Noida,No,No,No_Service_Available,,,,,,,
9008,18376500,1,Noida,No,No,No_Service_Available,,,,,,,
9009,308877,1,Noida,No,No,No_Service_Available,,,,,,,
9010,311768,1,Noida,No,No,No_Service_Available,,,,,,,
9011,18423127,1,Noida,No,No,No_Service_Available,,,,,,,
9012,300550,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9013,18337891,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9014,9724,1,Noida,No,No,No_Service_Available,,,,,,,
9015,312558,1,Noida,No,No,No_Service_Available,,,,,,,
9016,312777,1,Noida,No,No,No_Service_Available,,,,,,,
9017,1495,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9018,18258469,1,Noida,No,No,No_Service_Available,,,,,,,
9019,18440423,1,Noida,No,No,No_Service_Available,,,,,,,
9020,18385532,1,Noida,No,No,No_Service_Available,,,,,,,
9021,18349808,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9022,18440409,1,Noida,No,No,No_Service_Available,,,,,,,
9023,18271099,1,Noida,Yes,Yes,Both_Services_Available,,,,,,,
9024,311701,1,Noida,No,No,No_Service_Available,,,,,,,
9025,302925,1,Noida,No,No,No_Service_Available,,,,,,,
9026,18385889,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9027,18371420,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9028,308737,1,Noida,No,No,No_Service_Available,,,,,,,
9029,309693,1,Noida,No,No,No_Service_Available,,,,,,,
9030,312241,1,Noida,No,No,No_Service_Available,,,,,,,
9031,390,1,Noida,No,No,No_Service_Available,,,,,,,
9032,447,1,Noida,No,No,No_Service_Available,,,,,,,
9033,4482,1,Noida,No,No,No_Service_Available,,,,,,,
9034,550,1,Noida,No,No,No_Service_Available,,,,,,,
9035,303152,1,Noida,No,No,No_Service_Available,,,,,,,
9036,18486858,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9037,18499455,1,Noida,No,No,No_Service_Available,,,,,,,
9038,18466970,1,Noida,No,No,No_Service_Available,,,,,,,
9039,18431193,1,Noida,No,No,No_Service_Available,,,,,,,
9040,18258397,1,Noida,No,No,No_Service_Available,,,,,,,
9041,18431981,1,Noida,No,No,No_Service_Available,,,,,,,
9042,3212,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9043,8012,1,Noida,No,No,No_Service_Available,,,,,,,
9044,312187,1,Noida,No,No,No_Service_Available,,,,,,,
9045,523,1,Noida,No,No,No_Service_Available,,,,,,,
9046,2480,1,Noida,No,No,No_Service_Available,,,,,,,
9047,1733,1,Noida,No,No,No_Service_Available,,,,,,,
9048,307145,1,Noida,No,No,No_Service_Available,,,,,,,
9049,1727,1,Noida,No,No,No_Service_Available,,,,,,,
9050,828,1,Noida,No,No,No_Service_Available,,,,,,,
9051,393,1,Noida,Yes,No,Any_one-Service_Available,,,,,,,
9052,1722,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9053,2483,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9054,1726,1,Noida,No,No,No_Service_Available,,,,,,,
9055,304934,1,Noida,No,No,No_Service_Available,,,,,,,
9056,305961,1,Noida,Yes,Yes,Both_Services_Available,,,,,,,
9057,308578,1,Noida,Yes,Yes,Both_Services_Available,,,,,,,
9058,308750,1,Noida,Yes,Yes,Both_Services_Available,,,,,,,
9059,309971,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9060,386,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9061,428,1,Noida,Yes,Yes,Both_Services_Available,,,,,,,
9062,18070483,1,Noida,Yes,Yes,Both_Services_Available,,,,,,,
9063,7869,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9064,5610,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9065,304103,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9066,5598,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9067,18233617,1,Noida,No,No,No_Service_Available,,,,,,,
9068,300955,1,Noida,No,No,No_Service_Available,,,,,,,
9069,18017237,1,Noida,No,No,No_Service_Available,,,,,,,
9070,5619,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9071,2191,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9072,307447,1,Noida,No,No,No_Service_Available,,,,,,,
9073,7932,1,Noida,No,No,No_Service_Available,,,,,,,
9074,1226,1,Noida,No,No,No_Service_Available,,,,,,,
9075,8888,1,Noida,No,No,No_Service_Available,,,,,,,
9076,4530,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9077,18400768,1,Noida,No,No,No_Service_Available,,,,,,,
9078,409,1,Noida,No,No,No_Service_Available,,,,,,,
9079,7939,1,Noida,No,No,No_Service_Available,,,,,,,
9080,18133480,1,Noida,No,No,No_Service_Available,,,,,,,
9081,791,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9082,486,1,Noida,No,No,No_Service_Available,,,,,,,
9083,18208913,1,Noida,Yes,Yes,Both_Services_Available,,,,,,,
9084,3251,1,Noida,Yes,No,Any_one-Service_Available,,,,,,,
9085,308774,1,Noida,No,No,No_Service_Available,,,,,,,
9086,394,1,Noida,No,No,No_Service_Available,,,,,,,
9087,302421,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9088,1244,1,Noida,No,No,No_Service_Available,,,,,,,
9089,5689,1,Noida,No,No,No_Service_Available,,,,,,,
9090,18431152,1,Noida,No,No,No_Service_Available,,,,,,,
9091,18439721,1,Noida,Yes,Yes,Both_Services_Available,,,,,,,
9092,18431158,1,Noida,No,No,No_Service_Available,,,,,,,
9093,18430892,1,Noida,Yes,No,Any_one-Service_Available,,,,,,,
9094,18430870,1,Noida,No,Yes,Any_one-Service_Available,,,,,,,
9095,18428504,1,Noida,No,No,No_Service_Available,,,,,,,
9096,2979,1,Noida,No,No,No_Service_Available,,,,,,,
9097,3237,1,Noida,Yes,Yes,Both_Services_Available,,,,,,,
9098,2025,1,Noida,No,No,No_Service_Available,,,,,,,
9099,3149,1,Noida,No,No,No_Service_Available,,,,,,,
9100,18255134,1,Noida,No,No,No_Service_Available,,,,,,,
9101,18277023,1,Noida,No,No,No_Service_Available,,,,,,,
9102,18313203,1,Noida,No,No,No_Service_Available,,,,,,,
9103,18254559,1,Noida,No,No,No_Service_Available,,,,,,,
9104,18255132,1,Noida,Yes,No,Any_one-Service_Available,,,,,,,
9105,120519,1,Panchkula,No,No,No_Service_Available,,,,,,,
9106,4000344,1,Patna,Yes,No,Any_one-Service_Available,,,,,,,
9107,4000016,1,Patna,Yes,Yes,Both_Services_Available,,,,,,,
9108,4000277,1,Patna,Yes,No,Any_one-Service_Available,,,,,,,
9109,18369321,1,Patna,No,Yes,Any_one-Service_Available,,,,,,,
9110,4000033,1,Patna,No,No,No_Service_Available,,,,,,,
9111,18279982,1,Patna,No,No,No_Service_Available,,,,,,,
9112,4000004,1,Patna,No,No,No_Service_Available,,,,,,,
9113,4000269,1,Patna,No,No,No_Service_Available,,,,,,,
9114,4000027,1,Patna,No,No,No_Service_Available,,,,,,,
9115,4000081,1,Patna,No,No,No_Service_Available,,,,,,,
9116,4000069,1,Patna,No,No,No_Service_Available,,,,,,,
9117,4000294,1,Patna,No,No,No_Service_Available,,,,,,,
9118,4000001,1,Patna,No,No,No_Service_Available,,,,,,,
9119,4000030,1,Patna,No,No,No_Service_Available,,,,,,,
9120,4000018,1,Patna,No,No,No_Service_Available,,,,,,,
9121,4000222,1,Patna,No,No,No_Service_Available,,,,,,,
9122,4000031,1,Patna,No,No,No_Service_Available,,,,,,,
9123,4000015,1,Patna,No,No,No_Service_Available,,,,,,,
9124,4000007,1,Patna,No,No,No_Service_Available,,,,,,,
9125,18343124,1,Patna,No,No,No_Service_Available,,,,,,,
9126,3700010,1,Puducherry,No,No,No_Service_Available,,,,,,,
9127,3700009,1,Puducherry,No,No,No_Service_Available,,,,,,,
9128,18427467,1,Puducherry,No,No,No_Service_Available,,,,,,,
9129,3700024,1,Puducherry,No,No,No_Service_Available,,,,,,,
9130,3700056,1,Puducherry,No,No,No_Service_Available,,,,,,,
9131,3700408,1,Puducherry,No,No,No_Service_Available,,,,,,,
9132,3700017,1,Puducherry,No,No,No_Service_Available,,,,,,,
9133,3700050,1,Puducherry,No,No,No_Service_Available,,,,,,,
9134,3700041,1,Puducherry,No,No,No_Service_Available,,,,,,,
9135,3700387,1,Puducherry,No,No,No_Service_Available,,,,,,,
9136,3700036,1,Puducherry,No,No,No_Service_Available,,,,,,,
9137,3700049,1,Puducherry,No,No,No_Service_Available,,,,,,,
9138,3700069,1,Puducherry,No,No,No_Service_Available,,,,,,,
9139,3700160,1,Puducherry,No,No,No_Service_Available,,,,,,,
9140,18378803,1,Puducherry,No,No,No_Service_Available,,,,,,,
9141,3700051,1,Puducherry,No,No,No_Service_Available,,,,,,,
9142,3700037,1,Puducherry,No,No,No_Service_Available,,,,,,,
9143,3700019,1,Puducherry,No,No,No_Service_Available,,,,,,,
9144,3700021,1,Puducherry,No,No,No_Service_Available,,,,,,,
9145,3700561,1,Puducherry,No,No,No_Service_Available,,,,,,,
9146,6508323,1,Pune,No,No,No_Service_Available,,,,,,,
9147,18383095,1,Pune,No,No,No_Service_Available,,,,,,,
9148,18378852,1,Pune,No,No,No_Service_Available,,,,,,,
9149,13231,1,Pune,No,No,No_Service_Available,,,,,,,
9150,18354483,1,Pune,No,No,No_Service_Available,,,,,,,
9151,18383076,1,Pune,No,No,No_Service_Available,,,,,,,
9152,6505309,1,Pune,No,No,No_Service_Available,,,,,,,
9153,6504409,1,Pune,No,No,No_Service_Available,,,,,,,
9154,18350020,1,Pune,No,No,No_Service_Available,,,,,,,
9155,6508117,1,Pune,Yes,No,Any_one-Service_Available,,,,,,,
9156,18417624,1,Pune,Yes,No,Any_one-Service_Available,,,,,,,
9157,6505564,1,Pune,No,Yes,Any_one-Service_Available,,,,,,,
9158,11371,1,Pune,No,No,No_Service_Available,,,,,,,
9159,11807,1,Pune,No,No,No_Service_Available,,,,,,,
9160,18292672,1,Pune,Yes,No,Any_one-Service_Available,,,,,,,
9161,6507461,1,Pune,Yes,No,Any_one-Service_Available,,,,,,,
9162,6507967,1,Pune,No,Yes,Any_one-Service_Available,,,,,,,
9163,6506206,1,Pune,Yes,No,Any_one-Service_Available,,,,,,,
9164,6507495,1,Pune,No,Yes,Any_one-Service_Available,,,,,,,
9165,18441490,1,Pune,Yes,No,Any_one-Service_Available,,,,,,,
9166,2700001,1,Ranchi,No,No,No_Service_Available,,,,,,,
9167,2700223,1,Ranchi,Yes,Yes,Both_Services_Available,,,,,,,
9168,2700263,1,Ranchi,No,No,No_Service_Available,,,,,,,
9169,2700024,1,Ranchi,Yes,Yes,Both_Services_Available,,,,,,,
9170,2700010,1,Ranchi,Yes,No,Any_one-Service_Available,,,,,,,
9171,2700007,1,Ranchi,Yes,Yes,Both_Services_Available,,,,,,,
9172,2700019,1,Ranchi,Yes,Yes,Both_Services_Available,,,,,,,
9173,2700002,1,Ranchi,Yes,No,Any_one-Service_Available,,,,,,,
9174,2700008,1,Ranchi,Yes,No,Any_one-Service_Available,,,,,,,
9175,2700044,1,Ranchi,No,No,No_Service_Available,,,,,,,
9176,2700059,1,Ranchi,No,No,No_Service_Available,,,,,,,
9177,2700242,1,Ranchi,No,No,No_Service_Available,,,,,,,
9178,2700085,1,Ranchi,No,No,No_Service_Available,,,,,,,
9179,2700241,1,Ranchi,No,No,No_Service_Available,,,,,,,
9180,18388053,1,Ranchi,No,No,No_Service_Available,,,,,,,
9181,2700011,1,Ranchi,No,No,No_Service_Available,,,,,,,
9182,2700082,1,Ranchi,No,No,No_Service_Available,,,,,,,
9183,2700032,1,Ranchi,No,No,No_Service_Available,,,,,,,
9184,2700049,1,Ranchi,No,No,No_Service_Available,,,,,,,
9185,2700036,1,Ranchi,No,No,No_Service_Available,,,,,,,
9186,96814,1,Secunderabad,No,No,No_Service_Available,,,,,,,
9187,90499,1,Secunderabad,No,No,No_Service_Available,,,,,,,
9188,3800319,1,Surat,No,No,No_Service_Available,,,,,,,
9189,3800021,1,Surat,No,No,No_Service_Available,,,,,,,
9190,18396610,1,Surat,No,No,No_Service_Available,,,,,,,
9191,3800053,1,Surat,No,No,No_Service_Available,,,,,,,
9192,3800052,1,Surat,No,No,No_Service_Available,,,,,,,
9193,3800078,1,Surat,No,No,No_Service_Available,,,,,,,
9194,3800022,1,Surat,No,No,No_Service_Available,,,,,,,
9195,3800238,1,Surat,Yes,Yes,Both_Services_Available,,,,,,,
9196,3800003,1,Surat,Yes,No,Any_one-Service_Available,,,,,,,
9197,3800020,1,Surat,No,No,No_Service_Available,,,,,,,
9198,3800000,1,Surat,No,No,No_Service_Available,,,,,,,
9199,3800002,1,Surat,No,No,No_Service_Available,,,,,,,
9200,18362165,1,Surat,No,No,No_Service_Available,,,,,,,
9201,3800252,1,Surat,No,No,No_Service_Available,,,,,,,
9202,3800018,1,Surat,No,No,No_Service_Available,,,,,,,
9203,3800016,1,Surat,No,No,No_Service_Available,,,,,,,
9204,18439181,1,Surat,No,No,No_Service_Available,,,,,,,
9205,3800477,1,Surat,No,No,No_Service_Available,,,,,,,
9206,18367402,1,Surat,No,No,No_Service_Available,,,,,,,
9207,3800437,1,Surat,No,No,No_Service_Available,,,,,,,
9208,3200090,1,Vadodara,No,No,No_Service_Available,,,,,,,
9209,3200440,1,Vadodara,No,No,No_Service_Available,,,,,,,
9210,18295781,1,Vadodara,No,No,No_Service_Available,,,,,,,
9211,3200265,1,Vadodara,No,No,No_Service_Available,,,,,,,
9212,3200012,1,Vadodara,No,No,No_Service_Available,,,,,,,
9213,3200005,1,Vadodara,No,No,No_Service_Available,,,,,,,
9214,18275708,1,Vadodara,No,No,No_Service_Available,,,,,,,
9215,3200021,1,Vadodara,No,No,No_Service_Available,,,,,,,
9216,3200584,1,Vadodara,No,No,No_Service_Available,,,,,,,
9217,3200015,1,Vadodara,No,No,No_Service_Available,,,,,,,
9218,3200032,1,Vadodara,No,No,No_Service_Available,,,,,,,
9219,3200002,1,Vadodara,No,No,No_Service_Available,,,,,,,
9220,3200311,1,Vadodara,No,No,No_Service_Available,,,,,,,
9221,3200497,1,Vadodara,No,No,No_Service_Available,,,,,,,
9222,3200560,1,Vadodara,No,No,No_Service_Available,,,,,,,
9223,3200269,1,Vadodara,No,No,No_Service_Available,,,,,,,
9224,3200590,1,Vadodara,No,No,No_Service_Available,,,,,,,
9225,3200537,1,Vadodara,No,No,No_Service_Available,,,,,,,
9226,3200024,1,Vadodara,No,No,No_Service_Available,,,,,,,
9227,3200034,1,Vadodara,No,No,No_Service_Available,,,,,,,
9228,3900021,1,Varanasi,No,No,No_Service_Available,,,,,,,
9229,3900059,1,Varanasi,No,No,No_Service_Available,,,,,,,
9230,3900158,1,Varanasi,No,No,No_Service_Available,,,,,,,
9231,3900007,1,Varanasi,No,No,No_Service_Available,,,,,,,
9232,3900232,1,Varanasi,No,No,No_Service_Available,,,,,,,
9233,3900250,1,Varanasi,No,No,No_Service_Available,,,,,,,
9234,3900245,1,Varanasi,No,No,No_Service_Available,,,,,,,
9235,3900004,1,Varanasi,No,No,No_Service_Available,,,,,,,
9236,3900032,1,Varanasi,No,No,No_Service_Available,,,,,,,
9237,3900058,1,Varanasi,No,No,No_Service_Available,,,,,,,
9238,3900070,1,Varanasi,No,No,No_Service_Available,,,,,,,
9239,3900057,1,Varanasi,No,No,No_Service_Available,,,,,,,
9240,3900067,1,Varanasi,No,No,No_Service_Available,,,,,,,
9241,3900050,1,Varanasi,No,No,No_Service_Available,,,,,,,
9242,3900009,1,Varanasi,No,No,No_Service_Available,,,,,,,
